method,dimensions,repeats,scenes,positive_similarity,positive_similarity_seed_std,positive_similarity_scene_std,positive_similarity_scene_count,negative_similarity,negative_similarity_seed_std,negative_similarity_scene_std,negative_similarity_scene_count,similarity_gap,similarity_gap_seed_std,similarity_gap_scene_std,similarity_gap_scene_count,retrieval_voxel_hit,retrieval_voxel_hit_seed_std,retrieval_voxel_hit_scene_std,retrieval_voxel_hit_scene_count,retrieval_hit_distance,retrieval_hit_distance_seed_std,retrieval_hit_distance_scene_std,retrieval_hit_distance_scene_count,retrieval_world_error_mean,retrieval_world_error_mean_seed_std,retrieval_world_error_mean_scene_std,retrieval_world_error_mean_scene_count,retrieval_world_error_median,retrieval_world_error_median_seed_std,retrieval_world_error_median_scene_std,retrieval_world_error_median_scene_count,scope
ablation_iterative,768,1,5,0.8896231544017791,0.0,0.011755482049228884,5,0.7803449120773273,0.0,0.014097790349455951,5,0.10984447478923114,0.0,0.016793210596685957,5,0.25738147593243343,0.0,0.10097144475478192,5,0.37571408595752936,0.0,0.11551267209117808,5,0.33205146199013763,0.0,0.09462277833654921,5,0.24176244350378973,0.0,0.10310398635598755,5,within_chunk
ablation_iterative,1024,1,5,0.8961832383013608,0.0,0.015445190999479108,5,0.7983280108496209,0.0,0.015008509385100679,5,0.09851624087956194,0.0,0.01525736250935224,5,0.24411915388318528,0.0,0.09531861263452383,5,0.35865928340249376,0.0,0.11176607211781148,5,0.34131172462360493,0.0,0.09719858302533045,5,0.24913420687772728,0.0,0.10791554109952058,5,within_chunk
ablation_once,128,1,5,0.9093364601177081,0.0,0.014637338672443587,5,0.8197969375496224,0.0,0.022435408554721314,5,0.09016982634010244,0.0,0.011896694760596108,5,0.19382661134105966,0.0,0.07885207532421594,5,0.29216845855365536,0.0,0.09029115578492168,5,0.38864784659848994,0.0,0.08134004090684029,5,0.295522284294691,0.0,0.10354919558139979,5,within_chunk
ablation_once,256,1,5,0.899579700712572,0.0,0.01432348086611688,5,0.8029489756374126,0.0,0.01633602617926684,5,0.09735923344620567,0.0,0.01009693703426135,5,0.21578511084847096,0.0,0.09209789483338103,5,0.32169610566929674,0.0,0.10521979202545655,5,0.36347641488253357,0.0,0.08867260813638701,5,0.27673704622346057,0.0,0.11098461978246592,5,within_chunk
ablation_once,384,1,5,0.8987640413485074,0.0,0.016842769273856882,5,0.8006346111964291,0.0,0.018189444502234878,5,0.09887629347888549,0.0,0.013949682597543941,5,0.23044210904116108,0.0,0.09436145775350682,5,0.3389984745859612,0.0,0.10574716339540416,5,0.3516778078914357,0.0,0.08839929492190952,5,0.2586374171391914,0.0,0.103102588602746,5,within_chunk
ablation_once,512,1,5,0.8981575260873427,0.0,0.01564494892943916,5,0.8010413702812895,0.0,0.015219803121900148,5,0.09780885981770714,0.0,0.012730877161888825,5,0.23646542318638525,0.0,0.09377946971567527,5,0.34610459763384427,0.0,0.10750748091453942,5,0.3500578720417394,0.0,0.09225423774970128,5,0.258257627994345,0.0,0.1087780649214233,5,within_chunk
ablation_once,768,1,5,0.8974566929800469,0.0,0.016605965260598286,5,0.8007462908310096,0.0,0.018547080557146437,5,0.09741227066942314,0.0,0.014403159064577413,5,0.24154064977354314,0.0,0.09390049025582482,5,0.3511733908248872,0.0,0.10758734598246063,5,0.3441022514214943,0.0,0.09093493112570435,5,0.25148353269487095,0.0,0.10297651930162847,5,within_chunk
ablation_once,1024,1,5,0.8961832383013608,0.0,0.015445190999479108,5,0.7983280108496209,0.0,0.015008509385100679,5,0.09851624087956194,0.0,0.01525736250935224,5,0.24411915388318528,0.0,0.09531861263452383,5,0.35865928340249376,0.0,0.11176607211781148,5,0.34131172462360493,0.0,0.09719858302533045,5,0.24913420687772728,0.0,0.10791554109952058,5,within_chunk
centered_full,1536,1,5,0.6530867413470619,0.0,0.06098589939808715,5,0.3084985351138786,0.0,0.07689617423203947,5,0.345940513543233,0.0,0.05902477734240846,5,0.2207873840559061,0.0,0.08714328287530909,5,0.32707434488664944,0.0,0.10830109049391196,5,0.3687309654070724,0.0,0.10118728159617771,5,0.2902251825926074,0.0,0.12181391386332675,5,within_chunk
original,1536,1,5,0.974937624575799,0.0,0.005486207689007802,5,0.9474443831824715,0.0,0.006727475811015579,5,0.027703867477556637,0.0,0.0035079690697204934,5,0.21548313067240094,0.0,0.08945379366523562,5,0.31857756645796964,0.0,0.1135261299677798,5,0.3751997877709027,0.0,0.10518685294314753,5,0.2841114007668537,0.0,0.11672003998448784,5,within_chunk
pca,128,1,5,0.6855189835084112,0.0,0.06442223095339102,5,0.3248244565140602,0.0,0.08530540103471979,5,0.36206209711506376,0.0,0.06425738700834374,5,0.20367116761882556,0.0,0.0812226156479629,5,0.3039563307787238,0.0,0.10486877857810767,5,0.3903416022261582,0.0,0.10230595202779665,5,0.3084651670696443,0.0,0.12248126124558645,5,within_chunk
pca,256,1,5,0.6699883157119416,0.0,0.06325788872068686,5,0.31635396290913825,0.0,0.08165570855240005,5,0.3549974425040284,0.0,0.06182556500360859,5,0.21260890034065832,0.0,0.08458260882336584,5,0.3162468666602633,0.0,0.1072919736646356,5,0.3814124256157941,0.0,0.10305105053668226,5,0.29715279066248945,0.0,0.12146336458557658,5,within_chunk
