scene,method,dimensions,repeat,contributing_rows,valid_rows,positive_similarity,positive_similarity_std,positive_similarity_count,negative_similarity,negative_similarity_std,negative_similarity_count,similarity_gap,similarity_gap_std,similarity_gap_count,retrieval_voxel_hit,retrieval_voxel_hit_std,retrieval_voxel_hit_count,retrieval_hit_distance,retrieval_hit_distance_std,retrieval_hit_distance_count,retrieval_world_error_mean,retrieval_world_error_mean_std,retrieval_world_error_mean_count,retrieval_world_error_median,retrieval_world_error_median_std,retrieval_world_error_median_count,status,scope
scene0709_00,random,256,46,30,30,0.891739159822464,0.03305754597630951,30,0.768124198566723,0.03774221865854361,30,0.12361496125574095,0.03590885319455914,30,0.24811997029166075,0.10981785377176385,30,0.3643293217458851,0.1432578598579101,30,0.3174491197470449,0.12425434104129478,30,0.2003154054284096,0.10438406807548398,30,ok,within_chunk
scene0709_00,random,384,42,30,30,0.904160217444102,0.03067960578664252,30,0.798246349624818,0.03597248673446205,30,0.10591386781928415,0.03250170405038847,30,0.2591974331153908,0.11671848205490255,30,0.37484812567880954,0.1453148985593034,30,0.31011769824702445,0.13017578157962617,30,0.1947644256055355,0.1042205067892704,30,ok,within_chunk
scene0709_00,random,384,43,30,30,0.9081264893213908,0.03098686052046347,30,0.789769446625434,0.0470008577966938,30,0.11835704269595666,0.042172019059435926,30,0.23148367593331926,0.1038072025353128,30,0.3454611632718227,0.1298240542163105,30,0.33443661513613987,0.12388768474329126,30,0.22766116211811702,0.15290720229933746,30,ok,within_chunk
scene0709_00,random,384,44,30,30,0.9919889668623606,0.002027735730889557,30,0.9806816916355069,0.004016599972550896,30,0.011307275226853692,0.003810474924213696,30,0.2123960964674617,0.10863302260154906,30,0.3173055957301309,0.14232297393686827,30,0.35109043505938514,0.13719133307252118,30,0.2323533130188783,0.11875808632076092,30,ok,within_chunk
scene0709_00,random,384,45,30,30,0.9922906597455342,0.0020301878578753876,30,0.9819221550311739,0.003607387132149241,30,0.010368504714360424,0.0033297999646257175,30,0.22439412308646906,0.11183900827643697,30,0.3286403948880195,0.14625495236116556,30,0.347695553734902,0.12548423431462477,30,0.22498611186941464,0.10780958168107425,30,ok,within_chunk
scene0709_00,random,384,46,30,30,0.8860364655653635,0.03302254282674344,30,0.749454859500134,0.04615305925005674,30,0.13658160606522948,0.04239526359434196,30,0.25095056479933936,0.11563728666746924,30,0.3696748013273206,0.14754814256190402,30,0.3056123620458701,0.10730426490189865,30,0.19982495084404944,0.10301487665797185,30,ok,within_chunk
scene0709_00,random,512,42,30,30,0.8986960113048553,0.030397313395193578,30,0.7905730320220735,0.03618103543658078,30,0.10812297928278179,0.03282048361085809,30,0.262409909254799,0.12579491147881272,30,0.3736155966800918,0.15324269404206362,30,0.3058462058108159,0.1342921124762284,30,0.20010271954039732,0.11074003461401297,30,ok,within_chunk
scene0709_00,random,512,43,30,30,0.9052995125452677,0.029649174063869098,30,0.7818911085569946,0.04809976869567496,30,0.12340840398827314,0.043598236978256426,30,0.2382456971609027,0.11185142914525172,30,0.3527116249418405,0.14297757352652893,30,0.3237510518568026,0.12431216048965235,30,0.20738396793603897,0.10968625055701392,30,ok,within_chunk
scene0709_00,random,512,44,30,30,0.99042609333992,0.002374213055093747,30,0.9775781677489681,0.004347564702254181,30,0.012847925590951851,0.00417882177046973,30,0.2231453402730322,0.10761729535368701,30,0.3347648130747512,0.14289265345427454,30,0.3323834760822629,0.12863630623101607,30,0.21632407878835996,0.11392772527498286,30,ok,within_chunk
scene0709_00,random,512,45,30,30,0.9904619137446086,0.002569264780434353,30,0.9783086360509395,0.004098366522224463,30,0.012153277693669,0.0038012804609513008,30,0.24030163167563276,0.11512224243330349,30,0.34913782432754065,0.1475885031993419,30,0.3327974176137322,0.12497906307908427,30,0.21655747157831987,0.10831452927207987,30,ok,within_chunk
scene0709_00,random,512,46,30,30,0.8794801433881124,0.03727899948351025,30,0.7337212203459901,0.04907201941851259,30,0.14575892304212226,0.046159736102281704,30,0.23449891876167978,0.1062686241330451,30,0.34813753029870076,0.14281610511444945,30,0.31974518767365734,0.11467614027178501,30,0.21172121415535608,0.10761038077248136,30,ok,within_chunk
scene0709_00,random,768,42,30,30,0.8926756024360657,0.030385652907404595,30,0.775110833804561,0.039305685583604665,30,0.1175647686315046,0.03573620195736853,30,0.2660256225347005,0.11390261033322743,30,0.38753131859922085,0.14703024743600168,30,0.2973510333005326,0.11800255291401159,30,0.1915745115528504,0.10878177214474274,30,ok,within_chunk
scene0709_00,random,768,43,30,30,0.8969476262728373,0.028583099268555484,30,0.7594661941646823,0.05012102964910598,30,0.13748143210815505,0.04546410336614764,30,0.2303118899523913,0.10804154686591072,30,0.3435282378166077,0.145373969619265,30,0.33831874901536624,0.145446429003422,30,0.22754641448458035,0.12409514519907926,30,ok,within_chunk
scene0709_00,random,768,44,30,30,0.9861210306485494,0.003735812446868877,30,0.9677546864186894,0.006495381661307842,30,0.018366344229859877,0.006293129863154165,30,0.23657776702622332,0.11542999836107158,30,0.34283411381498413,0.14813269562528622,30,0.32651043983684347,0.12546630092143773,30,0.21794645090897877,0.11659031231026555,30,ok,within_chunk
scene0709_00,random,768,45,30,30,0.9864595969518025,0.0038712924139579054,30,0.9685590923685299,0.0061184834917502855,30,0.01790050458327264,0.005784713857638773,30,0.24929654506686755,0.12237952559572542,30,0.36151447601322023,0.1533182867997379,30,0.3152301367550876,0.12159175809586344,30,0.2047182485461235,0.1095945203877069,30,ok,within_chunk
scene0709_00,random,768,46,30,30,0.9861328879992167,0.004077800164071593,30,0.9698856366844477,0.005028322348874518,30,0.016247251314768913,0.004901494158696764,30,0.24366302761308042,0.11263869276611414,30,0.35544340734192864,0.15174578854712242,30,0.3196400102322808,0.1287879790144319,30,0.2086414009332657,0.11010660447755892,30,ok,within_chunk
scene0709_00,random,1024,42,30,30,0.8962325751781464,0.028879222428610875,30,0.7740692257690875,0.04100091154975916,30,0.12216334940905885,0.03782544200316822,30,0.26546145110729713,0.12275901217666692,30,0.38575353599929557,0.15179850709700968,30,0.2963832317028888,0.1159334678522799,30,0.18849958963692187,0.10399777488861596,30,ok,within_chunk
scene0709_00,random,1024,43,30,30,0.8922075847784678,0.029031367222370357,30,0.7518808653721768,0.05095377845261669,30,0.14032671940629107,0.046074154681345576,30,0.23828634391621614,0.11027348033602755,30,0.3494990367931164,0.1459373523464296,30,0.3194338640764425,0.11384589479537946,30,0.2142739829917749,0.11215521639816241,30,ok,within_chunk
scene0709_00,random,1024,44,30,30,0.9829080502192179,0.004522717706313956,30,0.9615351300160497,0.007168741408781243,30,0.021372920203168267,0.006963383320440627,30,0.24231044877978572,0.11419556394718514,30,0.35677670671482503,0.1465477064474664,30,0.31505029480139624,0.11333700005603096,30,0.21006527667244276,0.11317561256193125,30,ok,within_chunk
