scene,method,dimensions,repeat,frame_i,frame_j,valid_tokens_i,valid_tokens_j,shared_voxels,retrieval_queries,positive_similarity,negative_similarity,similarity_gap,retrieval_voxel_hit,retrieval_hit_distance,retrieval_world_error_mean,retrieval_world_error_median,negative_pairs,zero_norm_tokens,zero_norm_queries,status
scene0708_00,random,256,42,1066,1104,189,190,13,26,0.8925365209579468,0.7802617962543781,0.1122747247035687,0.5,0.5,0.28723506744091326,0.09273548424243927,26,0,0,ok
scene0708_00,random,256,42,1104,1142,190,189,17,34,0.8669759631156921,0.7932812553994796,0.07369470771621256,0.20588235294117646,0.23529411764705882,0.5983844358912286,0.49685370922088623,34,0,0,ok
scene0708_00,random,256,42,1142,1181,189,176,20,40,0.8560091853141785,0.7911940515041351,0.06481513381004333,0.15,0.15,0.6177369323093445,0.44506847858428955,40,0,0,ok
scene0708_00,random,256,43,0,38,194,193,41,86,0.9094838500022888,0.8062097335734019,0.10327411642888695,0.3488372093023256,0.4069767441860465,0.23735678750415182,0.13481608033180237,82,0,0,ok
scene0708_00,random,256,43,38,76,193,194,46,100,0.9230257272720337,0.788430172464122,0.13459555480791174,0.36,0.46,0.1804812886286527,0.10927806794643402,92,0,0,ok
scene0708_00,random,256,43,76,114,194,196,57,121,0.9235122799873352,0.8002285978250336,0.12328368216230157,0.39669421487603307,0.5289256198347108,0.18314732521125845,0.09611478447914124,114,0,0,ok
scene0708_00,random,256,43,114,152,196,196,39,82,0.9279966950416565,0.7922144906643109,0.13578220437734556,0.36585365853658536,0.5365853658536586,0.1374676551062205,0.08522175997495651,78,0,0,ok
scene0708_00,random,256,43,152,190,196,195,52,109,0.900793731212616,0.8150794379986249,0.08571429321399104,0.29357798165137616,0.3669724770642202,0.35549689713147803,0.2510080635547638,104,0,0,ok
scene0708_00,random,256,43,190,228,195,192,37,76,0.877101480960846,0.7921464974815781,0.08495498347926789,0.07894736842105263,0.10526315789473684,0.5182441847741996,0.4887385666370392,74,0,0,ok
scene0708_00,random,256,43,228,266,192,169,37,79,0.8965252041816711,0.6945983840001596,0.20192682018151153,0.22784810126582278,0.3037974683544304,0.35179642685747975,0.2113208919763565,74,0,0,ok
scene0708_00,random,256,43,266,304,169,171,22,44,0.8971365094184875,0.7864633703773672,0.1106731390411203,0.36363636363636365,0.36363636363636365,0.3933272098021751,0.16458351910114288,44,0,0,ok
scene0708_00,random,256,43,304,343,171,152,18,36,0.9037556052207947,0.808583699994617,0.09517190522617769,0.16666666666666666,0.19444444444444445,0.5934661558518807,0.43160533905029297,36,0,0,ok
scene0708_00,random,256,43,343,381,152,152,23,46,0.9240939021110535,0.8108158811278965,0.11327802098315698,0.41304347826086957,0.4782608695652174,0.18516450257890898,0.10476651042699814,46,0,0,ok
scene0708_00,random,256,43,381,419,152,167,27,58,0.9104287028312683,0.8244523406028748,0.08597636222839355,0.25862068965517243,0.39655172413793105,0.2283883515327912,0.11747832596302032,54,0,0,ok
scene0708_00,random,256,43,419,457,167,177,15,32,0.8782103061676025,0.8082570890585582,0.06995321710904434,0.25,0.34375,0.2866994502255693,0.11889830231666565,30,0,0,ok
scene0708_00,random,256,43,457,495,177,176,24,56,0.9241357445716858,0.781618973861138,0.1425167707105478,0.44642857142857145,0.5714285714285714,0.13623669710276382,0.09114961326122284,48,0,0,ok
scene0708_00,random,256,43,495,533,176,173,18,46,0.9330381751060486,0.8436648597319921,0.08937331537405646,0.32608695652173914,0.45652173913043476,0.10102482601676298,0.1097961813211441,36,0,0,ok
scene0708_00,random,256,43,533,571,173,178,17,34,0.9173663854598999,0.7879452232052299,0.12942116225467004,0.4411764705882353,0.38235294117647056,0.38595289643853903,0.16037577390670776,34,0,0,ok
scene0708_00,random,256,43,571,609,178,179,29,58,0.9269729852676392,0.8275575113707575,0.09941547389688166,0.6379310344827587,0.6379310344827587,0.24568640309032694,0.05086454004049301,58,0,0,ok
scene0708_00,random,256,43,609,647,179,186,9,18,0.8841013312339783,0.7833159565925598,0.10078537464141846,0.16666666666666666,0.16666666666666666,0.5625087091595762,0.30907413363456726,18,0,0,ok
scene0708_00,random,256,43,647,685,186,191,14,28,0.9022984504699707,0.788451801453318,0.11384664901665276,0.39285714285714285,0.39285714285714285,0.24170884423490083,0.20269441604614258,28,0,0,ok
scene0708_00,random,256,43,685,723,191,189,35,76,0.9218956232070923,0.791211667231151,0.1306839559759413,0.3815789473684211,0.4868421052631579,0.21823787090589145,0.12245695292949677,70,0,0,ok
scene0708_00,random,256,43,723,761,189,187,20,45,0.9132024049758911,0.8210595473647118,0.09214285761117935,0.4888888888888889,0.4222222222222222,0.2599621628721555,0.11754362285137177,40,0,0,ok
scene0708_00,random,256,43,761,799,187,188,12,24,0.8821001648902893,0.7903795838356018,0.0917205810546875,0.125,0.16666666666666666,0.5693995083371798,0.6502386331558228,24,0,0,ok
scene0708_00,random,256,43,799,837,188,190,20,40,0.8950767517089844,0.7749538108706474,0.12012294083833697,0.4,0.375,0.31168710310012104,0.14145566523075104,40,0,0,ok
scene0708_00,random,256,43,837,875,190,190,28,56,0.886738657951355,0.7711349640573774,0.11560369389397762,0.19642857142857142,0.21428571428571427,0.6118654356437868,0.5513156652450562,56,0,0,ok
scene0708_00,random,256,43,875,913,190,187,23,46,0.8784629106521606,0.780486331037853,0.09797657961430761,0.08695652173913043,0.30434782608695654,0.4149021355678206,0.32490140199661255,46,0,0,ok
scene0708_00,random,256,43,913,951,187,188,14,28,0.8786609768867493,0.7837851792573929,0.09487579762935638,0.21428571428571427,0.21428571428571427,0.638778716658375,0.7177470922470093,28,0,0,ok
scene0708_00,random,256,43,951,989,188,189,11,22,0.9063941836357117,0.8522000773386522,0.05419410629705945,0.5454545454545454,0.5454545454545454,0.281289367005229,0.08560824394226074,22,0,0,ok
scene0708_00,random,256,43,989,1028,189,188,16,32,0.9066156148910522,0.8305966276675463,0.07601898722350597,0.28125,0.28125,0.3592077374923974,0.2033568173646927,32,0,0,ok
scene0708_00,random,256,43,1028,1066,188,189,18,36,0.9311028718948364,0.8158034765058093,0.11529939538902712,0.3333333333333333,0.4722222222222222,0.20413096575066447,0.11080095916986465,36,0,0,ok
scene0708_00,random,256,43,1066,1104,189,190,13,26,0.904678463935852,0.803982464166788,0.10069599976906407,0.4230769230769231,0.4230769230769231,0.27597999286193114,0.16158857941627502,26,0,0,ok
scene0708_00,random,256,43,1104,1142,190,189,17,34,0.8838467001914978,0.8135755184818717,0.0702711817096261,0.20588235294117646,0.23529411764705882,0.5164041720768985,0.5332756042480469,34,0,0,ok
scene0708_00,random,256,43,1142,1181,189,176,20,40,0.8776774406433105,0.8094762802124024,0.06820116043090818,0.075,0.125,0.5616835759487003,0.44506847858428955,40,0,0,ok
scene0708_00,random,256,44,0,38,194,193,41,86,0.8744643330574036,0.7388098014564048,0.13565453160099872,0.3372093023255814,0.43023255813953487,0.22265025999310406,0.11807519942522049,82,0,0,ok
scene0708_00,random,256,44,38,76,193,194,46,100,0.8880572319030762,0.7275130295235178,0.16054420237955835,0.34,0.41,0.1922784197423607,0.13215255737304688,92,0,0,ok
scene0708_00,random,256,44,76,114,194,196,57,121,0.8959784507751465,0.7377328501458753,0.15824560062927118,0.371900826446281,0.5206611570247934,0.169842326097683,0.09561251848936081,114,0,0,ok
scene0708_00,random,256,44,114,152,196,196,39,82,0.9002670645713806,0.7235637146693009,0.1767033499020797,0.36585365853658536,0.5121951219512195,0.13258348855405774,0.09314512461423874,78,0,0,ok
scene0708_00,random,256,44,152,190,196,195,52,109,0.8629811406135559,0.7560659414873674,0.10691519912618852,0.22018348623853212,0.30275229357798167,0.37197937229391903,0.3392478823661804,104,0,0,ok
scene0708_00,random,256,44,190,228,195,192,37,76,0.8320889472961426,0.7286685938770706,0.10342035341907196,0.13157894736842105,0.17105263157894737,0.48178447382279527,0.4773334562778473,74,0,0,ok
scene0708_00,random,256,44,228,266,192,169,37,79,0.8585479259490967,0.6181786832701717,0.240369242678925,0.25316455696202533,0.2911392405063291,0.36040412737174504,0.2321241796016693,74,0,0,ok
scene0708_00,random,256,44,266,304,169,171,22,44,0.8616089224815369,0.713130153038285,0.1484787694432519,0.36363636363636365,0.38636363636363635,0.37802247559143737,0.16052010655403137,44,0,0,ok
scene0708_00,random,256,44,304,343,171,152,18,36,0.8612156510353088,0.7456460446119308,0.11556960642337799,0.19444444444444445,0.19444444444444445,0.5327284801233974,0.40879905223846436,36,0,0,ok
scene0708_00,random,256,44,343,381,152,152,23,46,0.886246383190155,0.7501486941524174,0.13609768903773767,0.32608695652173914,0.41304347826086957,0.2708413847114729,0.1186688095331192,46,0,0,ok
scene0708_00,random,256,44,381,419,152,167,27,58,0.8606716394424438,0.7532784552485855,0.10739318419385835,0.2413793103448276,0.39655172413793105,0.2426922409474079,0.15292485058307648,54,0,0,ok
scene0708_00,random,256,44,419,457,167,177,15,32,0.8199751973152161,0.7241410831610362,0.09583411415417986,0.125,0.3125,0.41146089823450893,0.14930360019207,30,0,0,ok
scene0708_00,random,256,44,457,495,177,176,24,56,0.8857391476631165,0.6971164854864279,0.18862266217668855,0.4107142857142857,0.5178571428571429,0.18329623591021768,0.09417358040809631,48,0,0,ok
scene0708_00,random,256,44,495,533,176,173,18,46,0.8978953957557678,0.7778249068392648,0.12007048891650307,0.5,0.5869565217391305,0.06666201587928378,0.06194997578859329,36,0,0,ok
scene0708_00,random,256,44,533,571,173,178,17,34,0.8895791172981262,0.738908448640038,0.1506706686580882,0.4411764705882353,0.4117647058823529,0.3233352489221622,0.16037577390670776,34,0,0,ok
scene0708_00,random,256,44,571,609,178,179,29,58,0.8831266760826111,0.74111218288027,0.14201449320234105,0.6206896551724138,0.6206896551724138,0.2908925118791903,0.05126096308231354,58,0,0,ok
scene0708_00,random,256,44,609,647,179,186,9,18,0.8140246868133545,0.6935114827420976,0.12051320407125687,0.1111111111111111,0.1111111111111111,0.6009812651512524,0.32047370076179504,18,0,0,ok
scene0708_00,random,256,44,647,685,186,191,14,28,0.8786360621452332,0.7299606416906629,0.14867542045457027,0.35714285714285715,0.32142857142857145,0.44563085066952873,0.21438372135162354,28,0,0,ok
scene0708_00,random,256,44,685,723,191,189,35,76,0.8886441588401794,0.7362522831984929,0.15239187564168655,0.2631578947368421,0.3815789473684211,0.25028906467885365,0.17172254621982574,70,0,0,ok
scene0708_00,random,256,44,723,761,189,187,20,45,0.8911373019218445,0.7783402994275093,0.11279700249433522,0.5111111111111111,0.4666666666666667,0.23503250091647107,0.10819316655397415,40,0,0,ok
scene0708_00,random,256,44,761,799,187,188,12,24,0.8543174862861633,0.7503188823660215,0.10399860392014182,0.16666666666666666,0.16666666666666666,0.6647341897090276,0.7523829340934753,24,0,0,ok
scene0708_00,random,256,44,799,837,188,190,20,40,0.8554220199584961,0.711973349750042,0.1434486702084541,0.2,0.2,0.47340009328909216,0.2722438871860504,40,0,0,ok
scene0708_00,random,256,44,837,875,190,190,28,56,0.8641442060470581,0.7327942459711007,0.13134996007595745,0.17857142857142858,0.19642857142857142,0.5780544246247571,0.48766061663627625,56,0,0,ok
scene0708_00,random,256,44,875,913,190,187,23,46,0.8387387990951538,0.7046103704234828,0.13412842867167096,0.17391304347826086,0.34782608695652173,0.4450450737191283,0.346290647983551,46,0,0,ok
scene0708_00,random,256,44,913,951,187,188,14,28,0.8336058855056763,0.7428349958998817,0.0907708896057946,0.2857142857142857,0.2857142857142857,0.8019658547959158,0.6312354803085327,28,0,0,ok
scene0708_00,random,256,44,951,989,188,189,11,22,0.8635673522949219,0.7995276315645738,0.06403972073034803,0.3181818181818182,0.3181818181818182,0.45851801217279653,0.34969207644462585,22,0,0,ok
scene0708_00,random,256,44,989,1028,189,188,16,32,0.8659738302230835,0.7707218322902918,0.09525199793279171,0.1875,0.1875,0.443207963835448,0.3029150366783142,32,0,0,ok
scene0708_00,random,256,44,1028,1066,188,189,18,36,0.8974932432174683,0.7537542018625472,0.1437390413549211,0.3333333333333333,0.4444444444444444,0.2799449217919674,0.2037227302789688,36,0,0,ok
scene0708_00,random,256,44,1066,1104,189,190,13,26,0.8674061894416809,0.7217490971088409,0.14565709233283997,0.46153846153846156,0.46153846153846156,0.3212625188036607,0.10112941265106201,26,0,0,ok
scene0708_00,random,256,44,1104,1142,190,189,17,34,0.8300243616104126,0.7462790766183067,0.08374528499210587,0.2647058823529412,0.2647058823529412,0.4650632998741725,0.3418433666229248,34,0,0,ok
scene0708_00,random,256,44,1142,1181,189,176,20,40,0.8193985819816589,0.7489630907773972,0.07043549120426174,0.125,0.175,0.560703782690689,0.3597882390022278,40,0,0,ok
scene0708_00,random,256,45,0,38,194,193,41,86,0.8944217562675476,0.7742734464203439,0.1201483098472037,0.313953488372093,0.3488372093023256,0.2659014939482129,0.21660131216049194,82,0,0,ok
scene0708_00,random,256,45,38,76,193,194,46,100,0.9086965322494507,0.7571242270262345,0.15157230522321619,0.36,0.42,0.1884759221971035,0.13215255737304688,92,0,0,ok
scene0708_00,random,256,45,76,114,194,196,57,121,0.9184708595275879,0.7775596254750302,0.14091123405255768,0.39669421487603307,0.5537190082644629,0.15473554133291334,0.09120500087738037,114,0,0,ok
scene0708_00,random,256,45,114,152,196,196,39,82,0.9230154156684875,0.770521281621395,0.15249413404709256,0.36585365853658536,0.5365853658536586,0.1212767473700252,0.08744688332080841,78,0,0,ok
scene0708_00,random,256,45,152,190,196,195,52,109,0.9067153930664062,0.8183208193916541,0.08839457367475212,0.27522935779816515,0.3853211009174312,0.31667988379101414,0.2002430558204651,104,0,0,ok
scene0708_00,random,256,45,190,228,195,192,37,76,0.8766422867774963,0.7920846633009009,0.08455762347659546,0.09210526315789473,0.11842105263157894,0.5927440814404307,0.6016738414764404,74,0,0,ok
scene0708_00,random,256,45,228,266,192,169,37,79,0.8816813826560974,0.6785706583712552,0.20311072428484223,0.189873417721519,0.27848101265822783,0.3626980214155739,0.2271053045988083,74,0,0,ok
scene0708_00,random,256,45,266,304,169,171,22,44,0.8882284760475159,0.7575494403188879,0.13067903572862793,0.38636363636363635,0.38636363636363635,0.40251834207976406,0.16458351910114288,44,0,0,ok
scene0708_00,random,256,45,304,343,171,152,18,36,0.8958319425582886,0.7996623367071152,0.0961696058511734,0.3333333333333333,0.2777777777777778,0.4089965568338003,0.22780168056488037,36,0,0,ok
scene0708_00,random,256,45,343,381,152,152,23,46,0.922670304775238,0.8212712873583254,0.1013990174169126,0.43478260869565216,0.5,0.19361806069703205,0.10256948322057724,46,0,0,ok
scene0708_00,random,256,45,381,419,152,167,27,58,0.906695544719696,0.8250661194324493,0.0816294252872467,0.3275862068965517,0.5,0.1669509188785892,0.10160139203071594,54,0,0,ok
scene0708_00,random,256,45,419,457,167,177,15,32,0.8703407049179077,0.8085900127887726,0.06175069212913509,0.15625,0.3125,0.24978868017205968,0.12194682657718658,30,0,0,ok
scene0708_00,random,256,45,457,495,177,176,24,56,0.9150376915931702,0.7681220732629299,0.14691561833024025,0.39285714285714285,0.5178571428571429,0.21400292721643513,0.09615883231163025,48,0,0,ok
scene0708_00,random,256,45,495,533,176,173,18,46,0.9298971891403198,0.8366211023595598,0.09327608678076005,0.43478260869565216,0.5217391304347826,0.08250722777017433,0.08990130573511124,36,0,0,ok
scene0708_00,random,256,45,533,571,173,178,17,34,0.9102205038070679,0.7640439219334546,0.14617658187361326,0.5,0.4411764705882353,0.36568622332175865,0.12955427169799805,34,0,0,ok
scene0708_00,random,256,45,571,609,178,179,29,58,0.920150101184845,0.8212177876768441,0.09893231350800091,0.603448275862069,0.603448275862069,0.2561993046567358,0.0694180428981781,58,0,0,ok
scene0708_00,random,256,45,609,647,179,186,9,18,0.8809751868247986,0.7700573139720492,0.11091787285274934,0.2777777777777778,0.2777777777777778,0.6369163595243461,0.31516289710998535,18,0,0,ok
scene0708_00,random,256,45,647,685,186,191,14,28,0.9103556871414185,0.7792298921516964,0.1311257949897221,0.5,0.4642857142857143,0.36283546566431013,0.13920822739601135,28,0,0,ok
scene0708_00,random,256,45,685,723,191,189,35,76,0.9097688794136047,0.7658099217074258,0.14395895770617895,0.34210526315789475,0.4342105263157895,0.249592719617986,0.1519608497619629,70,0,0,ok
scene0708_00,random,256,45,723,761,189,187,20,45,0.9063923954963684,0.8096068620681762,0.09678553342819218,0.5555555555555556,0.4888888888888889,0.2903193930060499,0.10819316655397415,40,0,0,ok
scene0708_00,random,256,45,761,799,187,188,12,24,0.8795502781867981,0.7834290986259779,0.09612117956082022,0.125,0.125,0.5486966495712599,0.6175211071968079,24,0,0,ok
scene0708_00,random,256,45,799,837,188,190,20,40,0.8744086027145386,0.7137572638690471,0.16065133884549143,0.325,0.325,0.30764905442483725,0.16560927033424377,40,0,0,ok
scene0708_00,random,256,45,837,875,190,190,28,56,0.8878328204154968,0.7717670691864831,0.11606575122901375,0.19642857142857142,0.25,0.5819545926559451,0.5136873722076416,56,0,0,ok
scene0708_00,random,256,45,875,913,190,187,23,46,0.8708089590072632,0.7665394505728846,0.10426950843437854,0.10869565217391304,0.21739130434782608,0.5312237052813821,0.4911046624183655,46,0,0,ok
scene0708_00,random,256,45,913,951,187,188,14,28,0.8676568865776062,0.7816923643861499,0.08596452219145634,0.17857142857142858,0.17857142857142858,0.8146615281168904,0.7225698232650757,28,0,0,ok
scene0708_00,random,256,45,951,989,188,189,11,22,0.8905084133148193,0.8351391066204418,0.05536930669437756,0.2727272727272727,0.2727272727272727,0.5039728473533284,0.3833443522453308,22,0,0,ok
scene0708_00,random,256,45,989,1028,189,188,16,32,0.8996232151985168,0.8146635424345732,0.08495967276394367,0.28125,0.25,0.38164676330052316,0.2659907341003418,32,0,0,ok
scene0708_00,random,256,45,1028,1066,188,189,18,36,0.919108510017395,0.7700870152976778,0.14902149471971726,0.4166666666666667,0.5555555555555556,0.1993266796796686,0.09234572947025299,36,0,0,ok
scene0708_00,random,256,45,1066,1104,189,190,13,26,0.8874481916427612,0.768381111896955,0.11906707974580621,0.38461538461538464,0.4230769230769231,0.37217497925918835,0.17774291336536407,26,0,0,ok
scene0708_00,random,256,45,1104,1142,190,189,17,34,0.8627365231513977,0.7957761568181655,0.06696036633323221,0.2647058823529412,0.29411764705882354,0.6419480643509066,0.5635190606117249,34,0,0,ok
scene0708_00,random,256,45,1142,1181,189,176,20,40,0.8548269271850586,0.8037559017539024,0.05107102543115616,0.1,0.15,0.6786009750794619,0.4981919825077057,40,0,0,ok
scene0708_00,random,256,46,0,38,194,193,41,86,0.8577263951301575,0.7235472841960627,0.13417911093409474,0.27906976744186046,0.313953488372093,0.2528820512599723,0.18322888016700745,82,0,0,ok
scene0708_00,random,256,46,38,76,193,194,46,100,0.8687191605567932,0.6811741496557775,0.18754501090101572,0.33,0.46,0.17081165031529963,0.11781345307826996,92,0,0,ok
scene0708_00,random,256,46,76,114,194,196,57,121,0.863864004611969,0.6928254535846543,0.1710385510273147,0.371900826446281,0.48760330578512395,0.1824164857841597,0.1211494728922844,114,0,0,ok
scene0708_00,random,256,46,114,152,196,196,39,82,0.876757025718689,0.6693844661498681,0.20737255956882084,0.3780487804878049,0.5609756097560976,0.14334806118717008,0.08522175997495651,78,0,0,ok
scene0708_00,random,256,46,152,190,196,195,52,109,0.8398302793502808,0.7081067117934043,0.13172356755687642,0.27522935779816515,0.3761467889908257,0.3220600986878875,0.2002430558204651,104,0,0,ok
scene0708_00,random,256,46,190,228,195,192,37,76,0.8137665390968323,0.7181831888250403,0.09558335027179199,0.11842105263157894,0.14473684210526316,0.48441240820102394,0.5036411881446838,74,0,0,ok
scene0708_00,random,256,46,228,266,192,169,37,79,0.8347170948982239,0.6186810724839971,0.2160360224142268,0.3037974683544304,0.3924050632911392,0.2891956285184509,0.16338351368904114,74,0,0,ok
scene0708_00,random,256,46,266,304,169,171,22,44,0.8256872296333313,0.6675509600476786,0.15813626958565274,0.36363636363636365,0.4090909090909091,0.3215994280339642,0.13829389214515686,44,0,0,ok
scene0708_00,random,256,46,304,343,171,152,18,36,0.8179646134376526,0.6725563224818971,0.14540829095575547,0.25,0.2222222222222222,0.3871960947290063,0.2707379162311554,36,0,0,ok
scene0708_00,random,256,46,343,381,152,152,23,46,0.8646332025527954,0.698014598177827,0.16661860437496845,0.43478260869565216,0.5434782608695652,0.19426674298618152,0.08491502702236176,46,0,0,ok
scene0708_00,random,256,46,381,419,152,167,27,58,0.8405083417892456,0.7106555391241003,0.12985280266514532,0.29310344827586204,0.46551724137931033,0.2119317975473301,0.12293513119220734,54,0,0,ok
scene0708_00,random,256,46,419,457,167,177,15,32,0.7982034683227539,0.703865381081899,0.0943380872408549,0.3125,0.46875,0.18533599528018385,0.10951022058725357,30,0,0,ok
scene0708_00,random,256,46,457,495,177,176,24,56,0.8623090386390686,0.6632796016832193,0.1990294369558493,0.42857142857142855,0.5892857142857143,0.13679992357668067,0.08983448147773743,48,0,0,ok
scene0708_00,random,256,46,495,533,176,173,18,46,0.8755782246589661,0.7554355048471026,0.12014271981186342,0.391304347826087,0.4782608695652174,0.1244402406534747,0.11034150421619415,36,0,0,ok
scene0708_00,random,256,46,533,571,173,178,17,34,0.8598788976669312,0.7030844022245968,0.15679449544233437,0.5,0.4411764705882353,0.33133300292469997,0.12955427169799805,34,0,0,ok
scene0708_00,random,256,46,571,609,178,179,29,58,0.8715431094169617,0.7215590271456488,0.14998408227131288,0.7068965517241379,0.7068965517241379,0.1974989279205429,0.049994587898254395,58,0,0,ok
scene0708_00,random,256,46,609,647,179,186,9,18,0.8024237155914307,0.6585167778862847,0.14390693770514595,0.2777777777777778,0.2777777777777778,0.7395874334809681,0.31516289710998535,18,0,0,ok
scene0708_00,random,256,46,647,685,186,191,14,28,0.8522319197654724,0.6796737696443286,0.17255815012114384,0.32142857142857145,0.2857142857142857,0.3548352675778525,0.21438372135162354,28,0,0,ok
scene0708_00,random,256,46,685,723,191,189,35,76,0.8686248064041138,0.6796018949576786,0.18902291144643513,0.32894736842105265,0.42105263157894735,0.2163271826973773,0.14314165711402893,70,0,0,ok
scene0708_00,random,256,46,723,761,189,187,20,45,0.8590543866157532,0.7391675978899002,0.11988678872585301,0.4666666666666667,0.37777777777777777,0.2621150925031139,0.13036248087882996,40,0,0,ok
scene0708_00,random,256,46,761,799,187,188,12,24,0.8271141052246094,0.7356780593593916,0.09143604586521781,0.125,0.16666666666666666,0.5376752931624651,0.6353830099105835,24,0,0,ok
scene0708_00,random,256,46,799,837,188,190,20,40,0.8344147801399231,0.684164410829544,0.15025036931037905,0.35,0.35,0.3254559578606859,0.2098928987979889,40,0,0,ok
scene0708_00,random,256,46,837,875,190,190,28,56,0.8473926186561584,0.7025021303977285,0.14489048825842998,0.21428571428571427,0.23214285714285715,0.5604861760013071,0.5023919939994812,56,0,0,ok
scene0708_00,random,256,46,875,913,190,187,23,46,0.832196831703186,0.7089857018512228,0.12321112985196325,0.2608695652173913,0.391304347826087,0.41813897130929906,0.24934804439544678,46,0,0,ok
scene0708_00,random,256,46,913,951,187,188,14,28,0.8205442428588867,0.7316903408084597,0.08885390205042698,0.25,0.25,0.6501039233324784,0.6510924696922302,28,0,0,ok
scene0708_00,random,256,46,951,989,188,189,11,22,0.8279792666435242,0.7550710818984292,0.07290818474509497,0.22727272727272727,0.22727272727272727,0.4521640730513768,0.44020000100135803,22,0,0,ok
scene0708_00,random,256,46,989,1028,189,188,16,32,0.833699107170105,0.7150335758924484,0.11866553127765656,0.1875,0.1875,0.44745223107747734,0.31602180004119873,32,0,0,ok
scene0708_00,random,256,46,1028,1066,188,189,18,36,0.8694862723350525,0.7170328001181284,0.15245347221692407,0.3055555555555556,0.3888888888888889,0.2848223500057227,0.2105415016412735,36,0,0,ok
scene0708_00,random,256,46,1066,1104,189,190,13,26,0.8194802403450012,0.6748192539581885,0.14466098638681268,0.34615384615384615,0.34615384615384615,0.31518242909358096,0.18406164646148682,26,0,0,ok
scene0708_00,random,256,46,1104,1142,190,189,17,34,0.8029694557189941,0.7020270631593817,0.10094239255961246,0.20588235294117646,0.20588235294117646,0.5071354733013055,0.3163664937019348,34,0,0,ok
scene0708_00,random,256,46,1142,1181,189,176,20,40,0.7922872304916382,0.7150560066103935,0.0772312238812447,0.1,0.125,0.6254543346818536,0.4349425435066223,40,0,0,ok
scene0708_00,pca,128,0,0,38,194,193,41,86,0.6975268125534058,0.39532034406892774,0.302206468484478,0.29069767441860467,0.313953488372093,0.32025906101388985,0.21287503838539124,82,0,0,ok
scene0708_00,pca,128,0,38,76,193,194,46,100,0.7769556641578674,0.42853238854719244,0.348423275610675,0.3,0.39,0.23183427203446627,0.13340388238430023,92,0,0,ok
scene0708_00,pca,128,0,76,114,194,196,57,121,0.7503678202629089,0.3783666926486292,0.3720011276142797,0.35537190082644626,0.5206611570247934,0.19320480712527824,0.09611478447914124,114,0,0,ok
scene0708_00,pca,128,0,114,152,196,196,39,82,0.7566393613815308,0.392902451079303,0.36373691030222777,0.32926829268292684,0.5,0.157885558451753,0.10329799354076385,78,0,0,ok
scene0708_00,pca,128,0,152,190,196,195,52,109,0.7123340964317322,0.49049814926603663,0.22183594716569555,0.24770642201834864,0.3302752293577982,0.3899467885451511,0.3501250147819519,104,0,0,ok
scene0708_00,pca,128,0,190,228,195,192,37,76,0.5991476774215698,0.31576619010632606,0.28338148731524376,0.06578947368421052,0.09210526315789473,0.5768476851088437,0.5941503047943115,74,0,0,ok
scene0708_00,pca,128,0,228,266,192,169,37,79,0.7434898614883423,0.19295167776353256,0.5505381837248098,0.1518987341772152,0.22784810126582278,0.43582801609241134,0.33556219935417175,74,0,0,ok
scene0708_00,pca,128,0,266,304,169,171,22,44,0.6890317797660828,0.4043468887579035,0.2846848910081793,0.22727272727272727,0.25,0.5107124482958831,0.19160401821136475,44,0,0,ok
scene0708_00,pca,128,0,304,343,171,152,18,36,0.7321031093597412,0.5490534914036592,0.183049617956082,0.25,0.25,0.45056795701384544,0.2948814034461975,36,0,0,ok
scene0708_00,pca,128,0,343,381,152,152,23,46,0.8077861666679382,0.579583423131186,0.22820274353675218,0.3695652173913043,0.43478260869565216,0.22623283958629423,0.11330410838127136,46,0,0,ok
scene0708_00,pca,128,0,381,419,152,167,27,58,0.7670019865036011,0.5652630583003715,0.20173892820322958,0.25862068965517243,0.39655172413793105,0.20741252228617668,0.14522890746593475,54,0,0,ok
scene0708_00,pca,128,0,419,457,167,177,15,32,0.7241492867469788,0.589007239540418,0.13514204720656076,0.15625,0.28125,0.3762912406818941,0.1596158742904663,30,0,0,ok
scene0708_00,pca,128,0,457,495,177,176,24,56,0.8093053698539734,0.41549506209169823,0.39381030776227516,0.39285714285714285,0.5535714285714286,0.1872676441978131,0.08619458228349686,48,0,0,ok
scene0708_00,pca,128,0,495,533,176,173,18,46,0.8536121845245361,0.6222436287336879,0.23136855579084825,0.43478260869565216,0.5652173913043478,0.0773372372166942,0.0810464471578598,36,0,0,ok
scene0708_00,pca,128,0,533,571,173,178,17,34,0.7376043796539307,0.37805945415268927,0.3595449255012414,0.47058823529411764,0.4411764705882353,0.3586899790200679,0.15634432435035706,34,0,0,ok
scene0708_00,pca,128,0,571,609,178,179,29,58,0.7646136283874512,0.4764547674627653,0.28815886092468584,0.5172413793103449,0.5172413793103449,0.30502282346374004,0.09555604308843613,58,0,0,ok
scene0708_00,pca,128,0,609,647,179,186,9,18,0.6495506763458252,0.35027627564138836,0.29927440070443684,0.1111111111111111,0.1111111111111111,0.8972606126012074,0.8838679790496826,18,0,0,ok
scene0708_00,pca,128,0,647,685,186,191,14,28,0.6919307708740234,0.25250364374369383,0.4394271271303296,0.35714285714285715,0.2857142857142857,0.34238442552409004,0.2188882827758789,28,0,0,ok
